file_name,pitch(Hz),voice,syllable,id,audio_file,audio_file_path,file_key,V1_mean,V1_sd,V2_mean,V2_sd,V3_mean,V3_sd,V4_mean,V4_sd,V5_mean,V5_sd,V6_mean,V6_sd,V7_mean,V7_sd,V8_mean,V8_sd,V9_mean,V9_sd,V10_mean,V10_sd,V11_mean,V11_sd,V12_mean,V12_sd,mean,sd,median,sem,mode,Q25,Q75,IQR,cent,skewness,kurtosis,sfm,sh,prec,duration,sample_rate,bit_depth,rms,zero_crossing_rate,shannon_entropy,acoustic_complexity_index,acoustic_diversity_index,acoustic_diversity_index2,acoustic_diversity_index3,acoustic_entropy_index,acoustic_evenness_index,bioacoustic_index,frequency_peaks_number,amplitude_index,normalized_difference_soundscape_index,spectral_entropy_ndsi,spectral_entropy_anthrophony,spectral_entropy_biophony,spectral_entropy2,temporal_entropy
Tenor_Lah_13,218.72161182643407,Tenor,Lah,13,Tenor_Lah_13.wav,Vocals/Tenor/Lah/Tenor_Lah_13.wav,Tenor_Lah_13.wav,91.03169261974956,8.76681801222491,17.07684019988641,0.9499219874508295,-10.875636964542679,1.7892440590334546,15.484030192618489,2.996643393137659,-4.323096405798762,4.962460384542813,-4.437119694744431,8.949377542875455,-22.04630840093685,7.266842291804637,10.34320760241925,4.4119124106004035,-0.8689397553658469,3.348538501341466,-3.339723713158678,6.815879251709,-21.170838515386762,5.6418711127515335,7.576438204468831,3.764170586657221,,,,,,,,,,,,,,,1,44100,16,11926.658512530621,0.030408163265306123,0.5933146976836176,141.46779718269423,NA,NA,1.740834,0.5933146976836176,0.543249,15.14748941119442,61,0.3000726523108229,0.23121378711893045,0.23067772925441887,0.6228994833410789,0.9964465489462797,0.6027149459052232,0.9844034924213014
Tenor_Lah_14,232.26714095019383,Tenor,Lah,14,Tenor_Lah_14.wav,Vocals/Tenor/Lah/Tenor_Lah_14.wav,Tenor_Lah_14.wav,91.67872097428395,8.246919542009339,14.634455999972973,1.0529275964084497,-12.231074426325504,1.968323405659194,15.561453376195688,2.327463773571982,-9.008440642044794,4.969153813214384,-3.1498832089075517,6.6350997595259145,-23.573169200058228,4.408601969588251,7.4400630805132115,4.020149028170826,8.159971631561723,3.272652988165676,-0.3207899451352266,6.861457169095683,-21.460614336104147,2.876125630396695,4.904474460430118,4.456516974529486,,,,,,,,,,,,,,,1,44100,16,10390.879573294842,0.03773242630385488,0.6080542031004758,138.5266994616858,NA,NA,1.902549,0.6080542031004758,0.47935,15.06313298260773,66,0.23595285496256102,0.19105132178775577,0.31575399931016535,0.5999639160916999,1.1536858399516987,0.6184274247739583,0.9832264526799178
Tenor_Lah_15,246.1383082834447,Tenor,Lah,15,Tenor_Lah_15.wav,Vocals/Tenor/Lah/Tenor_Lah_15.wav,Tenor_Lah_15.wav,93.06163226184444,8.609856194068914,14.835996111028807,0.9901981600515612,-10.535438511534199,1.7988587140702597,13.995514990918627,2.22729389452909,-13.302024829153869,6.237619372736266,-9.401543683695339,7.77821347499288,-23.5872035581189,3.8659472905514027,9.731894861039882,4.757797858140563,6.164899358788272,4.380591127845406,-7.415216150829372,6.150141823828848,-20.964974997243043,3.6062340113506726,5.733900064127115,4.278949638474034,,,,,,,,,,,,,,,1,44100,16,14960.843741518614,0.03836734693877551,0.5762694169977377,139.46816407208112,NA,NA,1.822732,0.5762694169977377,0.522136,15.807099359197634,70,0.35049079251288173,-0.8864984796377524,-0.811801496746874,0.9975882678020036,0.10362317240620177,0.5869774794975585,0.9817572856304696
Tenor_Lah_16,261.3098463027976,Tenor,Lah,16,Tenor_Lah_16.wav,Vocals/Tenor/Lah/Tenor_Lah_16.wav,Tenor_Lah_16.wav,88.64030667909789,7.98798196155924,14.999698205581177,1.2371665199069528,-12.001074309568091,2.3574357173922427,11.500917304069137,3.044981768774423,-14.942896169494807,6.0732713863230146,-7.163862459975564,9.661809566923562,-18.086790802377397,4.23765013319156,5.987998238549084,3.28112981048806,6.022136604714929,3.753208898183266,2.504239644189485,7.177486316502727,-19.5800171506448,3.4334064876376815,-1.9042008716757164,4.487653032749103,,,,,,,,,,,,,,,1,44100,16,11286.420355066492,0.04240362811791383,0.5564706695060722,132.60135707210614,NA,NA,1.852663,0.5564706695060722,0.484819,13.844457118523685,67,0.26402601215722554,-0.9644555834948957,-0.9638262106490993,0.9999246547789737,0.018418668430334836,0.5654314177107311,0.9841523694581061
Tenor_Lah_17,277.06792365413224,Tenor,Lah,17,Tenor_Lah_17.wav,Vocals/Tenor/Lah/Tenor_Lah_17.wav,Tenor_Lah_17.wav,89.27054289797503,7.964086283798548,14.659716754202595,1.0964037776836602,-11.510596512842017,2.19904004363834,11.566982684741815,2.704821108509016,-16.316065043936636,6.407165811739737,-5.162932256285228,7.925969039351647,-15.690134467005326,4.229172030375955,7.9045892213872335,3.646991131850966,-0.028749963050682545,3.353454042529318,-8.350253228678563,4.087424155661402,-23.202136033466473,5.207163874655192,2.057503860148527,4.188768819279,,,,,,,,,,,,,,,1,44100,16,11403.444295478408,0.03308390022675737,0.5642990900585817,117.34813049445616,NA,NA,1.869379,0.5642990900585817,0.486306,14.57172460506449,68,0.32574677697367727,-0.9105422773818014,-0.9105541244860011,0.9994717817656,0.04679198952063788,0.5711278473334143,0.9880433823937742
Tenor_Lah_18,294.1343328740957,Tenor,Lah,18,Tenor_Lah_18.wav,Vocals/Tenor/Lah/Tenor_Lah_18.wav,Tenor_Lah_18.wav,89.33232113805116,7.801861807612843,15.978630453197818,1.480805740644035,-11.452578439394141,1.9418526111784171,7.255052940413384,3.494867660571197,-14.285246573828118,5.526466018338041,-1.1571415550858197,6.14527088274661,-19.15888489489379,5.6737355812991215,1.4511001688330776,5.321931332248426,-2.5270372568916026,4.228904807461361,-6.716625313628792,3.9937306102345804,-22.007732495161616,3.2826802167946703,-4.193880177235758,3.275778769819841,,,,,,,,,,,,,,,1,44100,16,14680.737917751647,0.026258503401360545,0.5199694982313627,150.3421071717401,NA,NA,1.5838699999999999,0.5199694982313627,0.597403,15.972535228467699,70,0.4406628173718886,-0.8182221271055319,-0.8179910131291456,0.9970667873955819,0.09982178927501441,0.5253322332400817,0.9897917267028461
Tenor_Lah_19,311.3197689163904,Tenor,Lah,19,Tenor_Lah_19.wav,Vocals/Tenor/Lah/Tenor_Lah_19.wav,Tenor_Lah_19.wav,90.07940746702671,7.3050043677342655,14.908825303627056,1.372261459754831,-12.092482059702622,2.0549680970348834,6.004807698097217,4.40435240424957,-14.859810031345367,6.0154009567149345,-2.3627440161780897,5.569892073448476,-17.096545324637386,3.803386929484633,4.937607606031272,3.958913613662252,-5.66230059421938,5.489348954828019,-14.774374920052228,3.1352063168292337,-21.91359161668634,3.7805209638969197,0.10901920223701206,3.0567359148337903,,,,,,,,,,,,,,,1,44100,16,19482.829497601102,0.027913832199546487,0.49502807402984833,174.05855921546905,NA,NA,1.609312,0.49502807402984833,0.594532,18.373840821583492,64,0.5667218410384867,-0.9301623581470626,-0.9298017408149016,0.9995987208325889,0.036361294842892966,0.500848958945846,0.9883779634318316
Tenor_Lah_20,329.41272168343687,Tenor,Lah,20,Tenor_Lah_20.wav,Vocals/Tenor/Lah/Tenor_Lah_20.wav,Tenor_Lah_20.wav,89.84182360650883,8.197705556368165,13.894051709423692,1.2720514033663068,-13.514735744041975,1.823772307758716,5.79805109094353,1.9159253678943549,-15.101858853249247,7.6324219772454995,-1.9255263173165766,6.52816128875425,-22.928845983349643,5.145261715414098,-2.0882209214416037,4.347691797315471,1.0469523375255925,7.692117774814395,-0.8164561227581736,3.961013503291896,-17.22089231464596,2.8455708013980963,5.605271235136368,6.25858051177108,,,,,,,,,,,,,,,1,44100,16,17931.67251113513,0.029070294784580498,0.5055335208938255,139.58207405981221,NA,NA,1.662606,0.5055335208938255,0.573991,18.771300603673943,65,0.5573744681544295,-0.767737332206646,-0.656203200967183,0.9885776732446876,0.20521022991524104,0.5125434617599107,0.9863232264401242
Tenor_Lah_21,348.8546375371641,Tenor,Lah,21,Tenor_Lah_21.wav,Vocals/Tenor/Lah/Tenor_Lah_21.wav,Tenor_Lah_21.wav,88.8937699717324,7.683430941189697,11.478603293441502,1.5291597963697172,-15.476370671028857,2.439226628225186,6.008878443686033,2.5450311890007384,-16.278164907349783,7.605577594903339,-2.003267336972744,4.897697188882495,-23.0468710536145,4.1306813658006405,2.424787476516522,3.067441148452143,-0.7311213356806466,8.86852376059202,-7.176996998766851,2.8607034183058526,-18.546474601476465,2.8887619291483047,10.006531205585999,5.3075119827519925,,,,,,,,,,,,,,,1,44100,16,13561.800238796037,0.03303854875283447,0.5288769755095994,139.1278438423887,NA,NA,1.896544,0.5288769755095994,0.457133,20.3289550431354,61,0.4112751079882539,-0.7622113725066515,-0.7586596539009564,0.9957520890048808,0.13664676576632132,0.5370006906940348,0.9848720582203796
Tenor_Lah_22,368.4608027601285,Tenor,Lah,22,Tenor_Lah_22.wav,Vocals/Tenor/Lah/Tenor_Lah_22.wav,Tenor_Lah_22.wav,88.96971541915974,7.622324935555998,10.082841285585845,1.1811974046800966,-12.092622470150411,2.325694237095691,8.004434868992238,3.0915591421607087,-14.38262769206832,2.7228751780141183,3.201119459800372,3.480463179191543,-26.51971716977798,6.412830902851735,3.648958171119355,3.8394539254646984,-6.356853786707273,4.335327344788701,-4.353911159791177,3.4053427476846663,-13.218676199019642,3.7575965264606843,5.445371470333302,4.404604624135111,,,,,,,,,,,,,,,1,44100,16,12120.140090177516,0.03238095238095238,0.5358947164442908,131.64393332365253,NA,NA,1.913456,0.5358947164442908,0.472709,15.586042925536274,55,0.3221784690126677,-0.35332868337089557,-0.34883935028178964,0.951132958021011,0.459165396371315,0.5424616797209338,0.987894143453559
Tenor_Lah_23,390.65370518692254,Tenor,Lah,23,Tenor_Lah_23.wav,Vocals/Tenor/Lah/Tenor_Lah_23.wav,Tenor_Lah_23.wav,89.58482119911592,7.672754570962621,10.06617494196676,1.134164146967305,-12.943442460900078,2.747476261300087,6.187256748560018,2.903865401520429,-16.870884459245826,4.253057174341995,1.1386803208561862,3.8461345549996584,-27.453677367844094,5.589286637186736,8.08380700057812,3.063093265700019,-6.821784551842689,5.230638249921081,-4.415608966080337,2.9714193225335066,-12.198140414060179,3.287123580909484,8.77119420652478,4.828621784239804,,,,,,,,,,,,,,,1,44100,16,11826.890205779102,0.0345124716553288,0.5403308572968593,144.34701181061934,NA,NA,1.909417,0.5403308572968593,0.47775,17.20967495284372,55,0.32936631003471506,-0.4528955106404044,-0.4521430962649408,0.960474836106116,0.3623628905291648,0.5461762427683632,0.9892976204130083
Tenor_Lah_24,415.305,Tenor,Lah,24,Tenor_Lah_24.wav,Vocals/Tenor/Lah/Tenor_Lah_24.wav,Tenor_Lah_24.wav,92.57464396823335,10.06944161682735,8.336398117261242,1.0081419376713834,-13.933891315789008,2.926947000003559,7.585786486368101,3.0380367287470342,-16.857318719087203,3.4859343636896267,6.590025834311703,3.767550086839484,-22.5684050238856,4.855704579235017,-0.5714489525466838,3.2725810536910256,-6.812246472046964,5.077755955985785,-0.9616185503279839,4.8580786194240915,-14.6570230782935,2.8801350632398592,3.5726625666776832,4.127858991137407,,,,,,,,,,,,,,,1,44100,16,13333.649394388582,0.03494331065759637,0.5644500499969083,135.60788235630343,NA,NA,2.127858,0.5644500499969083,0.325542,19.154442413573143,56,0.36886727060680646,-0.4010455173813102,-0.39067139514508264,0.9547960474231411,0.41834796165965366,0.5723108923299586,0.9862647340136274
Tenor_Lah_25,440,Tenor,Lah,25,Tenor_Lah_25.wav,Vocals/Tenor/Lah/Tenor_Lah_25.wav,Tenor_Lah_25.wav,91.81378686477139,9.113104450180353,6.923751118843725,1.3732343549984674,-15.246903908031966,3.416705250716051,6.0611929440758905,3.6581691732086083,-18.83268830560995,3.7895160345344485,5.525746345485497,3.0271311930462494,-24.884590027889303,5.447529666246967,2.832893146298878,3.2911158384259673,-7.967181462731083,5.157048654859561,-2.635503072123721,4.09865935826664,-15.185511919321133,3.947755709707699,7.22719967203706,4.036409172642122,,,,,,,,,,,,,,,1,44100,16,10702.936712230488,0.0392063492063492,0.5852927789218632,144.10536581118635,NA,NA,2.091211,0.5852927789218632,0.36243,18.84689303989248,52,0.3089846643416134,-0.13359325205414474,-0.12159984141988998,0.8739164503523222,0.6844226614756309,0.595284780960019,0.9832147530766002
Tenor_Lah_26,466.164,Tenor,Lah,26,Tenor_Lah_26.wav,Vocals/Tenor/Lah/Tenor_Lah_26.wav,Tenor_Lah_26.wav,89.01992181147372,7.504880278511475,6.979891836600172,1.4607412481433135,-18.46128373969369,3.5194368275167642,3.9266294965278115,4.214799916575994,-14.09823501751931,2.2467873444769686,2.5685460886529388,3.524347521394168,-23.079081234990916,3.3092313819763994,2.6092408931431423,2.6549919404886677,-3.624474519023494,4.986972361559489,-0.37312881524054975,4.633708889253917,-24.93481510887717,4.8418331037723785,-2.1604326113343126,3.444604683085319,,,,,,,,,,,,,,,1,44100,16,7353.12098349598,0.0481859410430839,0.600532951710344,151.19310965285229,NA,NA,1.98095,0.600532951710344,0.42847,15.132226161200135,48,0.17140746277111482,-0.06830100772663433,-0.0074834427792133465,0.7559443825597906,0.744714289258111,0.6097917224170469,0.9848165031332277
Tenor_Lah_27,495.791763444458,Tenor,Lah,27,Tenor_Lah_27.wav,Vocals/Tenor/Lah/Tenor_Lah_27.wav,Tenor_Lah_27.wav,90.36414034719787,7.881639928435737,8.017654322634561,1.4704920460492095,-16.13559142076857,2.524563164781502,3.382678656289582,3.832731434503438,-16.215162428215606,3.077968881313876,0.046839672015208375,3.4010009523109797,-22.271999582716028,2.4229192750872213,5.6287036372601005,3.101574535678743,-3.1129308159520734,5.357475011656847,-6.498737959348355,3.3475944799155326,-24.776192760486452,3.4261251216139224,1.4461213164628475,2.8691632189486307,,,,,,,,,,,,,,,1,44100,16,10676.311827733025,0.042993197278911564,0.5611489788476356,147.48806806016654,NA,NA,1.935239,0.5611489788476356,0.460106,16.163991235022888,45,0.27233306064538654,-0.8172347672532537,-0.7162230248529526,0.9935861178416172,0.16428917395124104,0.5696127153550785,0.9851412437270349
Tenor_Lah_28,521.11637200834,Tenor,Lah,28,Tenor_Lah_28.wav,Vocals/Tenor/Lah/Tenor_Lah_28.wav,Tenor_Lah_28.wav,89.53752939900868,7.595675160738571,4.392492186520323,1.366977551357734,-20.118608553470917,3.774600745256469,2.828930032960181,4.227196059837431,-14.71790535418657,3.2019791175428676,0.8677391596988515,3.0600357413490102,-19.932587466964634,3.2671629570780185,10.7767951467773,4.007682473704278,-5.811240001763996,6.417079874520444,-9.44891172850564,3.3132883345126323,-23.476886145936568,3.6779437215037283,2.6140225903637964,3.5470523021138654,,,,,,,,,,,,,,,1,44100,16,7560.860021750064,0.05793650793650794,0.6007429435825405,151.8096421266662,NA,NA,1.988612,0.6007429435825405,0.423905,15.427284346788507,43,0.19815209165887487,-0.743639135872781,-0.7400582907600572,0.9912312957658825,0.1480768538857165,0.6101031297353572,0.9846580263292916
Tenor_Woh_1,110.91070572392736,Tenor,Woh,1,Tenor_Woh_1.wav,Vocals/Tenor/Woh/Tenor_Woh_1.wav,Tenor_Woh_1.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,1,44100,16,9126.612609735836,0.007891156462585034,0.4438792147046884,179.55487331886124,NA,NA,0.845627,0.4438792147046884,0.81705,16.49577857886392,41,0.21027918983323848,0.4643948021158767,0.5747347696536464,0.32410397114996653,1.2001399501600492,0.4535502969029982,0.9786769355805798
Tenor_Woh_2,116.83375289892916,Tenor,Woh,2,Tenor_Woh_2.wav,Vocals/Tenor/Woh/Tenor_Woh_2.wav,Tenor_Woh_2.wav,74.4969471133518,9.001635250873452,15.805562117212657,1.619837656232589,3.956096461439897,2.66322053742734,18.38805070597411,1.8251563911597117,-0.18683464884117773,2.672876382766092,9.724098077126518,1.8590094444098328,-26.171248321380393,4.280428113903951,8.089398195983238,3.216817831477693,7.204506027100845,2.6863969109053962,9.000520381170134,4.115683717117489,-2.403546495627041,2.501384459442635,6.09165424629004,4.0188844277478575,,,,,,,,,,,,,,,1,44100,16,9120.782183546395,0.009002267573696146,0.44824554471282296,172.25862536925604,NA,NA,0.971878,0.44824554471282296,0.795025,15.569168238778133,39,0.22683885817490992,0.5114516264649883,0.5351260714831557,0.3735939238199594,1.233697433696652,0.45764975608590713,0.9794510731230044
Tenor_Woh_3,123.65277101108089,Tenor,Woh,3,Tenor_Woh_3.wav,Vocals/Tenor/Woh/Tenor_Woh_3.wav,Tenor_Woh_3.wav,75.85584050130451,8.881384367076494,16.16925597721281,1.5564429414973777,5.082040617631601,2.4825033048974374,18.43540042122349,1.8482312609798852,-1.0122149276389487,2.700873152342643,6.068510355064066,1.9117829214496451,-25.7585976585651,4.102450132841879,12.469715746930476,2.8756014998494446,5.258982209095784,2.8060249577996568,4.924780853967491,2.8486404664187797,-5.450993031516543,2.744773809766658,3.0603714447107926,3.9721705238486114,,,,,,,,,,,,,,,1,44100,16,9330.434586919977,0.011111111111111112,0.45657837692793846,129.9174439914709,NA,NA,1.001472,0.45657837692793846,0.781957,14.77229010229519,36,0.21031526902639308,-0.10988293741930073,0.13647019199308882,0.767697050789747,1.0103470738517566,0.46680157651468523,0.9780994750208921
